ticker,last_close,expected_close_20d,expected_return_20d,median_return_20d,probability_up,downside_p10,expected_peak_return_20d,forecast_dispersion,predicted_up,rank
ISAT,1925.0,1857.3884,-0.035122831270292185,-0.04922185724431816,0.2,-0.07896552861201293,0.006668919947240237,0.050922551521007935,False,498
DGNS,234.0,225.77237,-0.03516082763671875,-0.039955204368656516,0.0,-0.06897298698751335,0.000915827302851202,0.033895239203924586,False,499
BOLT,795.0,767.04425,-0.03516448014937108,-0.047927338222287785,0.0,-0.05152578677771229,-0.008356150501179261,0.02053292474070722,False,500
PWON,266.0,256.6231,-0.03525153138583768,-0.04725968210320719,0.2,-0.06602499825613843,0.017787044209645185,0.04087838806285584,False,501
TBLA,650.0,626.9517,-0.035458890474759586,-0.030352689302884595,0.0,-0.06351893028846152,0.004390531099759643,0.025997906748680858,False,502
INDX,60.0,57.86717,-0.03554719289143882,-0.03554719289143882,0.0,-0.03554719289143882,-0.03554719289143882,0.0,False,503
MCOR,69.0,66.54484,-0.03558206972868545,-0.02798970540364587,0.0,-0.06564374177352239,0.001139146003170266,0.029067362048604325,False,504
ADMG,224.0,216.01424,-0.03565074375697543,-0.04002802712576725,0.2,-0.06065427235194616,0.011100537436349001,0.027919142789834504,False,505
LFLO,486.0,468.53467,-0.0359368595076196,-0.021194144040959317,0.0,-0.06838095080214765,-0.007905145339023912,0.03570219701999526,False,506
ELPI,745.0,718.01843,-0.036216901740771815,-0.0789720368865352,0.4,-0.2161221784553272,0.1377139753303272,0.2095552572507939,False,507
AMOR,340.0,327.67166,-0.036259819479549635,-0.02809196920955881,0.0,-0.05812701056985296,-0.005313379624310643,0.020203238608988084,False,508
PSSI,332.0,319.9427,-0.036317186470491314,-0.035466941006212394,0.2,-0.09716848350432979,-0.001834051293062866,0.069268400084952,False,509
DMAS,142.0,136.79454,-0.03665812317754182,-0.032916754064425624,0.0,-0.051321454115316925,-0.007953890948228404,0.014378215777328281,False,510
SRAJ,11600.0,11174.367,-0.03669250067349137,-0.04364097858297411,0.0,-0.047144564924568956,-0.020673255657327583,0.012510189124950362,False,511
PDES,414.0,398.75357,-0.03682712425932215,-0.03697661616376058,0.2,-0.0677451755689538,-0.007912986865942018,0.034772848516967166,False,512
OASA,322.0,310.06842,-0.037054576044497266,-0.07788341830235834,0.4,-0.14956473593386066,0.06132941394118787,0.13804692591111026,False,513
MCOL,3700.0,3562.6,-0.03713509554476353,-0.04037254539695945,0.0,-0.05898013883023652,-0.004323321368243227,0.02305278265110698,False,514
MYOR,1720.0,1655.8942,-0.03727086266805959,-0.035710960210755816,0.2,-0.07983066292696221,0.01572038517441863,0.05016391463831485,False,515
RAAM,206.0,198.30179,-0.03736995956272755,-0.04994127588364683,0.2,-0.06574720364172482,0.014157193378337363,0.03222928785318313,False,516
BEER,75.0,72.19664,-0.03737813313802085,-0.006442972819010406,0.0,-0.09874143473307295,-0.005880269368489577,0.06732359099336768,False,517
SICO,111.0,106.82222,-0.037637700261296425,-0.04513756004539693,0.0,-0.0597839767868454,-0.004202229267842017,0.023545167417093445,False,518
ITIC,216.0,207.79993,-0.037963287918655955,-0.03223701759620945,0.0,-0.0521999500415943,-0.0039562366626880955,0.012998963758688262,False,519
