horizon_day,date,ticker,previous_expected_close,expected_close,expected_daily_return,median_daily_return,probability_daily_up,downside_p10,upside_p90,rank
2,2026-08-03,LUCY,141.37764,160.69394,0.1127095,0.1758089,0.8,-0.15049727261066437,0.31466594338417053,1
2,2026-08-03,MGNA,141.91525,153.6011,0.076904215,0.08367956,0.8,-0.023801695555448532,0.17164959013462067,2
2,2026-08-03,HOPE,205.79614,213.89688,0.039120756,0.012753844,0.8,0.0009585260413587093,0.09516703337430954,3
2,2026-08-03,NANO,29.514277,30.574825,0.03632444,0.052031398,0.8,-0.031480442732572556,0.08493957668542862,4
2,2026-08-03,CTTH,126.55078,130.96985,0.03381102,0.016332626,0.6,-0.051505230367183685,0.1374240517616272,5
2,2026-08-03,DWGL,357.8912,369.3465,0.03320334,0.04392445,0.8,-0.006842827424407005,0.06464624404907227,6
2,2026-08-03,SSTM,377.88623,389.24823,0.030564392,0.024435997,0.8,-0.01710912026464939,0.07823503017425537,7
2,2026-08-03,MSIE,106.363815,109.14286,0.026681256,0.049768806,0.6,-0.028815317898988724,0.07115308940410614,8
2,2026-08-03,RLCO,5304.845,5423.7275,0.02391088,0.014661908,0.6,-0.01005544699728489,0.07052792608737946,9
2,2026-08-03,BEEF,416.0062,425.7657,0.023342181,0.019461155,1.0,0.007663297466933727,0.04276122897863388,10
2,2026-08-03,UDNG,1075.4656,1099.9104,0.023127044,0.03973639,0.6,-0.014775323681533337,0.05177583545446396,11
