ticker,last_close,expected_close_20d,expected_return_20d,median_return_20d,probability_up,downside_p10,expected_peak_return_20d,forecast_dispersion,predicted_up,rank
DYAN,84.0,80.73273,-0.038896142868768614,-0.039760044642857095,0.0,-0.058293260846819225,-0.00615290687197727,0.021822711152302946,False,510
TUGU,1220.0,1172.4078,-0.039009989754098376,-0.033153196241034855,0.0,-0.06420316102074797,0.005449919153432359,0.023473647384746596,False,511
RONY,1320.0,1268.3647,-0.039117616595643945,-0.03329569498697915,0.2,-0.10832308682528409,0.01510144782788827,0.06902567926965737,False,512
BOAT,138.0,132.59737,-0.03914958566859143,-0.07215217922044836,0.4,-0.1707227181697237,0.06133714758831523,0.14865485475013346,False,513
RISE,995.0,955.9689,-0.03922731332443465,-0.03589732107804644,0.0,-0.04571368806925249,0.0076477602858040505,0.005858375822400449,False,514
APII,185.0,177.67865,-0.03957486539273649,-0.04009952029666386,0.0,-0.06869675095016889,-0.00569373878272803,0.028952129063365535,False,515
PADA,144.0,138.2445,-0.03996875551011829,0.039977285597059486,0.6,-0.20659029218885633,0.11038017272949219,0.1488286524580778,False,516
MYOH,1050.0,1008.0106,-0.03998987397693452,-0.033647228422619024,0.0,-0.06925361560639882,0.006134858630952422,0.02721505782090054,False,517
SNLK,220.0,211.16821,-0.04014454234730118,-0.029382532293146357,0.2,-0.09242987892844462,0.02622468428178266,0.05295732584223076,False,518
DMAS,148.0,142.05551,-0.04016542176942568,-0.03650201333535685,0.0,-0.0667887919657939,0.004148081186655372,0.026713996641815684,False,519
NASA,30.0,28.788488,-0.040383745829264316,-0.01756528218587239,0.2,-0.10302777608235676,0.01463419596354163,0.056819921908449936,False,520
BEEF,392.0,376.16513,-0.040395043820750966,-0.05186633674465879,0.2,-0.11878747745436065,0.08050906122947224,0.09138745527083898,False,521
IKPM,187.0,179.38512,-0.04072128540691842,-0.04072015935724427,0.0,-0.06443230124080879,-0.0018953537558489054,0.024647155405913845,False,522
BINA,4400.0,4220.5444,-0.04078530051491478,-0.0479266912286932,0.2,-0.07291813520951702,-0.0018767977627840659,0.03753711201352976,False,523
TBIG,1445.0,1385.955,-0.04086158831639273,-0.05629671618187715,0.0,-0.06079018774329583,0.007704419198745693,0.025013122523323914,False,524
BMSR,310.0,297.27426,-0.04105076943674395,-0.04680471112651208,0.0,-0.06322517641129033,0.0006660116872479804,0.026400202960090227,False,525
ASPR,148.0,141.89142,-0.04127419961465373,-0.026297698149809978,0.2,-0.08982313001478041,0.018446824357316306,0.04442287800057316,False,526
RALS,378.0,362.35822,-0.04138041501322749,-0.03644509290261244,0.0,-0.07008734809027772,-0.00630499622809193,0.030039099807671384,False,527
KAQI,97.0,92.950615,-0.04174622211259664,-0.12838328253362596,0.2,-0.18424345979985504,0.11515740463414141,0.19758857983664152,False,528
KOCI,99.0,94.86632,-0.04175431993272567,-0.03982189448192863,0.0,-0.047907264786537195,0.0038427487768307954,0.005751741294738827,False,529
KETR,555.0,531.7387,-0.041912225946649784,-0.027809926625844583,0.0,-0.0694807392842061,-0.005923313450168921,0.025610904570027133,False,530
SOLA,96.0,91.97625,-0.04191403388977051,-0.044718027114868164,0.2,-0.07514694531758626,0.043924013773600244,0.03630245551432135,False,531
PICO,127.0,121.67351,-0.041940812238558056,-0.03825901061531123,0.0,-0.04980168380136565,-0.0022792906273068512,0.007294642973457349,False,532
PPRO,16.0,15.3277645,-0.0420147180557251,-0.019332468509674072,0.2,-0.11947046518325806,0.02025299072265625,0.08183224131653644,False,533
